filename,image_id,annotation_id,label,category,center_x,center_y,at_edge,original_image,bbox_width,bbox_height
248_006819_hard_negative.png,248,6819,0,hard_negative,1386,2135,False,248.tiff,50.0,50.0
248_006820_mitosis.png,248,6820,1,mitosis,1809,2528,False,248.tiff,50.0,50.0
248_006821_hard_negative.png,248,6821,0,hard_negative,1736,2538,False,248.tiff,50.0,50.0
248_006822_mitosis.png,248,6822,1,mitosis,1626,2035,False,248.tiff,50.0,50.0
248_006823_hard_negative.png,248,6823,0,hard_negative,1644,2306,False,248.tiff,50.0,50.0
248_006824_hard_negative.png,248,6824,0,hard_negative,2236,2277,False,248.tiff,50.0,50.0
248_006825_hard_negative.png,248,6825,0,hard_negative,2967,2523,False,248.tiff,50.0,50.0
248_006826_hard_negative.png,248,6826,0,hard_negative,2681,1886,False,248.tiff,50.0,50.0
248_006827_hard_negative.png,248,6827,0,hard_negative,2475,2367,False,248.tiff,50.0,50.0
248_006828_mitosis.png,248,6828,1,mitosis,3472,2217,False,248.tiff,50.0,50.0
248_006829_hard_negative.png,248,6829,0,hard_negative,3592,2261,False,248.tiff,50.0,50.0
248_006830_mitosis.png,248,6830,1,mitosis,4023,2280,False,248.tiff,50.0,50.0
248_006831_mitosis.png,248,6831,1,mitosis,4068,2118,False,248.tiff,50.0,50.0
248_006832_mitosis.png,248,6832,1,mitosis,4391,2231,False,248.tiff,50.0,50.0
248_006833_hard_negative.png,248,6833,0,hard_negative,3851,1965,False,248.tiff,50.0,50.0
248_006834_mitosis.png,248,6834,1,mitosis,4814,2155,False,248.tiff,50.0,50.0
248_006835_hard_negative.png,248,6835,0,hard_negative,4547,2623,False,248.tiff,50.0,50.0
248_006836_mitosis.png,248,6836,1,mitosis,4531,1885,False,248.tiff,50.0,50.0
248_006837_mitosis.png,248,6837,1,mitosis,4955,2119,False,248.tiff,50.0,50.0
248_006838_hard_negative.png,248,6838,0,hard_negative,4727,2518,False,248.tiff,50.0,50.0
248_006839_mitosis.png,248,6839,1,mitosis,6137,2099,False,248.tiff,50.0,50.0
248_006840_mitosis.png,248,6840,1,mitosis,6165,2078,False,248.tiff,50.0,50.0
248_006841_mitosis.png,248,6841,1,mitosis,6239,1989,False,248.tiff,50.0,50.0
248_006842_hard_negative.png,248,6842,0,hard_negative,6138,2195,False,248.tiff,50.0,50.0
248_006843_hard_negative.png,248,6843,0,hard_negative,6185,1892,False,248.tiff,50.0,50.0
248_006844_mitosis.png,248,6844,1,mitosis,254,3335,False,248.tiff,50.0,50.0
248_006845_mitosis.png,248,6845,1,mitosis,137,3270,False,248.tiff,50.0,50.0
248_006846_hard_negative.png,248,6846,0,hard_negative,439,3184,False,248.tiff,50.0,50.0
248_006847_mitosis.png,248,6847,1,mitosis,487,3325,False,248.tiff,50.0,50.0
248_006848_hard_negative.png,248,6848,0,hard_negative,586,3098,False,248.tiff,50.0,50.0
248_006849_mitosis.png,248,6849,1,mitosis,845,3003,False,248.tiff,50.0,50.0
248_006850_mitosis.png,248,6850,1,mitosis,665,2770,False,248.tiff,50.0,50.0
248_006851_hard_negative.png,248,6851,0,hard_negative,596,2735,False,248.tiff,50.0,50.0
248_006852_hard_negative.png,248,6852,0,hard_negative,853,3575,False,248.tiff,50.0,50.0
248_006853_mitosis.png,248,6853,1,mitosis,1119,3336,False,248.tiff,50.0,50.0
248_006854_mitosis.png,248,6854,1,mitosis,1223,3114,False,248.tiff,50.0,50.0
248_006855_hard_negative.png,248,6855,0,hard_negative,1500,3001,False,248.tiff,50.0,50.0
248_006856_mitosis.png,248,6856,1,mitosis,2115,3167,False,248.tiff,50.0,50.0
248_006857_mitosis.png,248,6857,1,mitosis,2385,3121,False,248.tiff,50.0,50.0
248_006858_mitosis.png,248,6858,1,mitosis,2332,3187,False,248.tiff,50.0,50.0
248_006859_mitosis.png,248,6859,1,mitosis,2280,3500,False,248.tiff,50.0,50.0
248_006860_mitosis.png,248,6860,1,mitosis,1812,3132,False,248.tiff,50.0,50.0
248_006861_mitosis.png,248,6861,1,mitosis,2468,2921,False,248.tiff,50.0,50.0
248_006862_mitosis.png,248,6862,1,mitosis,2523,2826,False,248.tiff,50.0,50.0
248_006863_mitosis.png,248,6863,1,mitosis,2667,2862,False,248.tiff,50.0,50.0
248_006864_hard_negative.png,248,6864,0,hard_negative,2901,3036,False,248.tiff,50.0,50.0
248_006865_mitosis.png,248,6865,1,mitosis,2820,3383,False,248.tiff,50.0,50.0
248_006866_mitosis.png,248,6866,1,mitosis,2380,3291,False,248.tiff,50.0,50.0
248_006867_hard_negative.png,248,6867,0,hard_negative,2054,3325,False,248.tiff,50.0,50.0
248_006868_hard_negative.png,248,6868,0,hard_negative,3033,3118,False,248.tiff,50.0,50.0
248_006869_mitosis.png,248,6869,1,mitosis,3336,3158,False,248.tiff,50.0,50.0
248_006870_hard_negative.png,248,6870,0,hard_negative,3835,3183,False,248.tiff,50.0,50.0
248_006871_mitosis.png,248,6871,1,mitosis,3844,3359,False,248.tiff,50.0,50.0
248_006872_hard_negative.png,248,6872,0,hard_negative,3296,3585,False,248.tiff,50.0,50.0
248_006873_hard_negative.png,248,6873,0,hard_negative,3546,3240,False,248.tiff,50.0,50.0
248_006874_mitosis.png,248,6874,1,mitosis,4983,2859,False,248.tiff,50.0,50.0
248_006875_mitosis.png,248,6875,1,mitosis,5219,2744,False,248.tiff,50.0,50.0
248_006876_mitosis.png,248,6876,1,mitosis,5516,2792,False,248.tiff,50.0,50.0
248_006877_mitosis.png,248,6877,1,mitosis,5809,3559,False,248.tiff,50.0,50.0
248_006878_hard_negative.png,248,6878,0,hard_negative,5607,3616,False,248.tiff,50.0,50.0
248_006879_mitosis.png,248,6879,1,mitosis,4957,3351,False,248.tiff,50.0,50.0
248_006880_hard_negative.png,248,6880,0,hard_negative,4953,3282,False,248.tiff,50.0,50.0
248_006881_mitosis.png,248,6881,1,mitosis,5601,2876,False,248.tiff,50.0,50.0
248_006882_hard_negative.png,248,6882,0,hard_negative,6551,3104,True,248.tiff,50.0,50.0
248_006883_hard_negative.png,248,6883,0,hard_negative,201,4182,False,248.tiff,50.0,50.0
248_006884_hard_negative.png,248,6884,0,hard_negative,245,3857,False,248.tiff,50.0,50.0
248_006885_mitosis.png,248,6885,1,mitosis,1067,4438,False,248.tiff,50.0,50.0
248_006886_hard_negative.png,248,6886,0,hard_negative,1557,4233,False,248.tiff,50.0,50.0
248_006887_hard_negative.png,248,6887,0,hard_negative,598,3762,False,248.tiff,50.0,50.0
248_006888_mitosis.png,248,6888,1,mitosis,1937,4338,False,248.tiff,50.0,50.0
248_006889_mitosis.png,248,6889,1,mitosis,2046,4259,False,248.tiff,50.0,50.0
248_006890_mitosis.png,248,6890,1,mitosis,2345,3908,False,248.tiff,50.0,50.0
248_006891_mitosis.png,248,6891,1,mitosis,2304,3686,False,248.tiff,50.0,50.0
248_006892_mitosis.png,248,6892,1,mitosis,2033,3662,False,248.tiff,50.0,50.0
248_006893_hard_negative.png,248,6893,0,hard_negative,2826,3976,False,248.tiff,50.0,50.0
248_006894_hard_negative.png,248,6894,0,hard_negative,2553,3869,False,248.tiff,50.0,50.0
248_006895_mitosis.png,248,6895,1,mitosis,3108,3848,False,248.tiff,50.0,50.0
248_006896_mitosis.png,248,6896,1,mitosis,3373,4364,False,248.tiff,50.0,50.0
248_006897_mitosis.png,248,6897,1,mitosis,3616,4278,False,248.tiff,50.0,50.0
248_006898_mitosis.png,248,6898,1,mitosis,3659,3994,False,248.tiff,50.0,50.0
248_006899_mitosis.png,248,6899,1,mitosis,3732,3814,False,248.tiff,50.0,50.0
248_006900_hard_negative.png,248,6900,0,hard_negative,4049,4154,False,248.tiff,50.0,50.0
248_006901_hard_negative.png,248,6901,0,hard_negative,3266,4199,False,248.tiff,50.0,50.0
248_006902_hard_negative.png,248,6902,0,hard_negative,3481,4390,False,248.tiff,50.0,50.0
248_006903_hard_negative.png,248,6903,0,hard_negative,4704,3730,False,248.tiff,50.0,50.0
248_006904_hard_negative.png,248,6904,0,hard_negative,4798,3736,False,248.tiff,50.0,50.0
248_006905_hard_negative.png,248,6905,0,hard_negative,6285,4393,False,248.tiff,50.0,50.0
248_006906_mitosis.png,248,6906,1,mitosis,5934,3813,False,248.tiff,50.0,50.0
248_006907_hard_negative.png,248,6907,0,hard_negative,5848,4239,False,248.tiff,50.0,50.0
248_006908_hard_negative.png,248,6908,0,hard_negative,834,4762,False,248.tiff,50.0,50.0
248_006909_mitosis.png,248,6909,1,mitosis,2223,4583,False,248.tiff,50.0,50.0
248_006910_mitosis.png,248,6910,1,mitosis,2210,4915,True,248.tiff,50.0,50.0
248_006911_mitosis.png,248,6911,1,mitosis,2650,4871,True,248.tiff,50.0,50.0
248_006912_hard_negative.png,248,6912,0,hard_negative,2829,4772,False,248.tiff,50.0,50.0
248_006913_hard_negative.png,248,6913,0,hard_negative,2984,4604,False,248.tiff,50.0,50.0
248_006914_hard_negative.png,248,6914,0,hard_negative,3707,4644,False,248.tiff,50.0,50.0
248_006915_mitosis.png,248,6915,1,mitosis,4941,4812,False,248.tiff,50.0,50.0
248_006916_hard_negative.png,248,6916,0,hard_negative,5531,4747,False,248.tiff,50.0,50.0
248_006917_mitosis.png,248,6917,1,mitosis,6202,4489,False,248.tiff,50.0,50.0
248_006918_mitosis.png,248,6918,1,mitosis,2821,4164,False,248.tiff,50.0,50.0
248_006919_hard_negative.png,248,6919,0,hard_negative,5853,507,False,248.tiff,50.0,50.0
248_006920_hard_negative.png,248,6920,0,hard_negative,2420,1123,False,248.tiff,50.0,50.0
248_006921_hard_negative.png,248,6921,0,hard_negative,211,1628,False,248.tiff,50.0,50.0
248_006922_hard_negative.png,248,6922,0,hard_negative,819,2043,False,248.tiff,50.0,50.0
248_006923_mitosis.png,248,6923,1,mitosis,21,604,True,248.tiff,50.0,50.0
248_006924_hard_negative.png,248,6924,0,hard_negative,1025,485,False,248.tiff,50.0,50.0
248_006925_hard_negative.png,248,6925,0,hard_negative,769,4558,False,248.tiff,50.0,50.0
248_006926_hard_negative.png,248,6926,0,hard_negative,2729,1483,False,248.tiff,50.0,50.0
249_006927_hard_negative.png,249,6927,0,hard_negative,712,597,False,249.tiff,50.0,50.0
249_006928_mitosis.png,249,6928,1,mitosis,1243,228,False,249.tiff,50.0,50.0
249_006929_hard_negative.png,249,6929,0,hard_negative,1431,342,False,249.tiff,50.0,50.0
249_006930_hard_negative.png,249,6930,0,hard_negative,1261,650,False,249.tiff,50.0,50.0
249_006931_hard_negative.png,249,6931,0,hard_negative,2693,296,False,249.tiff,50.0,50.0
249_006932_hard_negative.png,249,6932,0,hard_negative,2490,169,False,249.tiff,50.0,50.0
249_006933_mitosis.png,249,6933,1,mitosis,3317,445,False,249.tiff,50.0,50.0
249_006934_mitosis.png,249,6934,1,mitosis,3344,581,False,249.tiff,50.0,50.0
249_006935_mitosis.png,249,6935,1,mitosis,3083,269,False,249.tiff,50.0,50.0
249_006936_mitosis.png,249,6936,1,mitosis,3025,306,False,249.tiff,50.0,50.0
249_006937_mitosis.png,249,6937,1,mitosis,3409,227,False,249.tiff,50.0,50.0
249_006938_mitosis.png,249,6938,1,mitosis,3487,177,False,249.tiff,50.0,50.0
249_006939_hard_negative.png,249,6939,0,hard_negative,3756,109,True,249.tiff,50.0,50.0
249_006940_mitosis.png,249,6940,1,mitosis,3611,621,False,249.tiff,50.0,50.0
249_006941_mitosis.png,249,6941,1,mitosis,4004,767,False,249.tiff,50.0,50.0
249_006942_mitosis.png,249,6942,1,mitosis,4013,838,False,249.tiff,50.0,50.0
249_006943_mitosis.png,249,6943,1,mitosis,4232,753,False,249.tiff,50.0,50.0
249_006944_mitosis.png,249,6944,1,mitosis,4321,964,False,249.tiff,50.0,50.0
249_006945_mitosis.png,249,6945,1,mitosis,4277,498,False,249.tiff,50.0,50.0
249_006946_mitosis.png,249,6946,1,mitosis,4325,456,False,249.tiff,50.0,50.0
249_006947_mitosis.png,249,6947,1,mitosis,3663,754,False,249.tiff,50.0,50.0
249_006948_hard_negative.png,249,6948,0,hard_negative,3638,174,False,249.tiff,50.0,50.0
249_006949_mitosis.png,249,6949,1,mitosis,3402,837,False,249.tiff,50.0,50.0
249_006950_hard_negative.png,249,6950,0,hard_negative,3106,653,False,249.tiff,50.0,50.0
249_006951_mitosis.png,249,6951,1,mitosis,4749,753,False,249.tiff,50.0,50.0
249_006952_mitosis.png,249,6952,1,mitosis,4938,862,False,249.tiff,50.0,50.0
249_006953_hard_negative.png,249,6953,0,hard_negative,4990,883,False,249.tiff,50.0,50.0
249_006954_hard_negative.png,249,6954,0,hard_negative,5505,298,False,249.tiff,50.0,50.0
249_006955_hard_negative.png,249,6955,0,hard_negative,5536,617,False,249.tiff,50.0,50.0
249_006956_hard_negative.png,249,6956,0,hard_negative,4883,95,True,249.tiff,50.0,50.0
249_006957_hard_negative.png,249,6957,0,hard_negative,4744,80,True,249.tiff,50.0,50.0
249_006958_hard_negative.png,249,6958,0,hard_negative,5398,12,True,249.tiff,50.0,50.0
249_006959_hard_negative.png,249,6959,0,hard_negative,772,27,True,249.tiff,50.0,50.0
249_006960_mitosis.png,249,6960,1,mitosis,6390,107,True,249.tiff,50.0,50.0
249_006961_hard_negative.png,249,6961,0,hard_negative,6237,871,False,249.tiff,50.0,50.0
249_006962_mitosis.png,249,6962,1,mitosis,586,1614,False,249.tiff,50.0,50.0
249_006963_hard_negative.png,249,6963,0,hard_negative,1186,1412,False,249.tiff,50.0,50.0
249_006964_mitosis.png,249,6964,1,mitosis,57,2052,True,249.tiff,50.0,50.0
249_006965_hard_negative.png,249,6965,0,hard_negative,124,1744,False,249.tiff,50.0,50.0
249_006966_mitosis.png,249,6966,1,mitosis,2275,1064,False,249.tiff,50.0,50.0
249_006967_mitosis.png,249,6967,1,mitosis,2751,1419,False,249.tiff,50.0,50.0
249_006968_mitosis.png,249,6968,1,mitosis,2878,1471,False,249.tiff,50.0,50.0
249_006969_mitosis.png,249,6969,1,mitosis,2972,1333,False,249.tiff,50.0,50.0
249_006970_mitosis.png,249,6970,1,mitosis,2453,1531,False,249.tiff,50.0,50.0
249_006971_mitosis.png,249,6971,1,mitosis,3022,1342,False,249.tiff,50.0,50.0
249_006972_mitosis.png,249,6972,1,mitosis,3069,1093,False,249.tiff,50.0,50.0
249_006973_mitosis.png,249,6973,1,mitosis,3438,1203,False,249.tiff,50.0,50.0
249_006974_mitosis.png,249,6974,1,mitosis,3302,1346,False,249.tiff,50.0,50.0
249_006975_hard_negative.png,249,6975,0,hard_negative,3044,1477,False,249.tiff,50.0,50.0
249_006976_mitosis.png,249,6976,1,mitosis,4061,1612,False,249.tiff,50.0,50.0
249_006977_mitosis.png,249,6977,1,mitosis,4049,1763,False,249.tiff,50.0,50.0
249_006978_hard_negative.png,249,6978,0,hard_negative,4643,1710,False,249.tiff,50.0,50.0
249_006979_mitosis.png,249,6979,1,mitosis,5003,1049,False,249.tiff,50.0,50.0
249_006980_mitosis.png,249,6980,1,mitosis,5155,1067,False,249.tiff,50.0,50.0
249_006981_hard_negative.png,249,6981,0,hard_negative,5461,1159,False,249.tiff,50.0,50.0
249_006982_hard_negative.png,249,6982,0,hard_negative,5632,1314,False,249.tiff,50.0,50.0
249_006983_mitosis.png,249,6983,1,mitosis,5458,1409,False,249.tiff,50.0,50.0
249_006984_mitosis.png,249,6984,1,mitosis,5269,1458,False,249.tiff,50.0,50.0
249_006985_hard_negative.png,249,6985,0,hard_negative,5332,1586,False,249.tiff,50.0,50.0
249_006986_hard_negative.png,249,6986,0,hard_negative,4546,1361,False,249.tiff,50.0,50.0
249_006987_hard_negative.png,249,6987,0,hard_negative,4525,1417,False,249.tiff,50.0,50.0
249_006988_mitosis.png,249,6988,1,mitosis,5928,1201,False,249.tiff,50.0,50.0
249_006989_mitosis.png,249,6989,1,mitosis,6223,1348,False,249.tiff,50.0,50.0
249_006990_hard_negative.png,249,6990,0,hard_negative,757,2221,False,249.tiff,50.0,50.0
249_006991_hard_negative.png,249,6991,0,hard_negative,1352,2469,False,249.tiff,50.0,50.0
249_006992_mitosis.png,249,6992,1,mitosis,1801,2282,False,249.tiff,50.0,50.0
249_006993_hard_negative.png,249,6993,0,hard_negative,2010,2028,False,249.tiff,50.0,50.0
249_006994_hard_negative.png,249,6994,0,hard_negative,2212,2101,False,249.tiff,50.0,50.0
249_006995_hard_negative.png,249,6995,0,hard_negative,2295,2615,False,249.tiff,50.0,50.0
249_006996_mitosis.png,249,6996,1,mitosis,2831,2671,False,249.tiff,50.0,50.0
249_006997_hard_negative.png,249,6997,0,hard_negative,2895,2175,False,249.tiff,50.0,50.0
249_006998_hard_negative.png,249,6998,0,hard_negative,2133,2369,False,249.tiff,50.0,50.0
249_006999_mitosis.png,249,6999,1,mitosis,3339,2279,False,249.tiff,50.0,50.0
249_007000_mitosis.png,249,7000,1,mitosis,3451,2233,False,249.tiff,50.0,50.0
249_007001_hard_negative.png,249,7001,0,hard_negative,3350,2018,False,249.tiff,50.0,50.0
249_007002_mitosis.png,249,7002,1,mitosis,3766,2013,False,249.tiff,50.0,50.0
249_007003_mitosis.png,249,7003,1,mitosis,4151,1986,False,249.tiff,50.0,50.0
249_007004_mitosis.png,249,7004,1,mitosis,4168,2352,False,249.tiff,50.0,50.0
249_007005_mitosis.png,249,7005,1,mitosis,4061,2465,False,249.tiff,50.0,50.0
249_007006_mitosis.png,249,7006,1,mitosis,4047,2584,False,249.tiff,50.0,50.0
249_007007_mitosis.png,249,7007,1,mitosis,3900,2635,False,249.tiff,50.0,50.0
249_007008_mitosis.png,249,7008,1,mitosis,3751,2618,False,249.tiff,50.0,50.0
249_007009_hard_negative.png,249,7009,0,hard_negative,3572,2606,False,249.tiff,50.0,50.0
249_007010_hard_negative.png,249,7010,0,hard_negative,3039,2021,False,249.tiff,50.0,50.0
249_007011_mitosis.png,249,7011,1,mitosis,3140,2264,False,249.tiff,50.0,50.0
249_007012_hard_negative.png,249,7012,0,hard_negative,3571,2413,False,249.tiff,50.0,50.0
249_007013_hard_negative.png,249,7013,0,hard_negative,3716,1830,False,249.tiff,50.0,50.0
249_007014_mitosis.png,249,7014,1,mitosis,4397,2181,False,249.tiff,50.0,50.0
249_007015_mitosis.png,249,7015,1,mitosis,4629,1947,False,249.tiff,50.0,50.0
249_007016_mitosis.png,249,7016,1,mitosis,4619,2469,False,249.tiff,50.0,50.0
249_007017_hard_negative.png,249,7017,0,hard_negative,5038,2374,False,249.tiff,50.0,50.0
249_007018_mitosis.png,249,7018,1,mitosis,5668,2073,False,249.tiff,50.0,50.0
249_007019_hard_negative.png,249,7019,0,hard_negative,5461,1971,False,249.tiff,50.0,50.0
249_007020_hard_negative.png,249,7020,0,hard_negative,5600,1899,False,249.tiff,50.0,50.0
249_007021_hard_negative.png,249,7021,0,hard_negative,5421,2259,False,249.tiff,50.0,50.0
249_007022_hard_negative.png,249,7022,0,hard_negative,4805,1993,False,249.tiff,50.0,50.0
249_007023_hard_negative.png,249,7023,0,hard_negative,5095,1915,False,249.tiff,50.0,50.0
249_007024_mitosis.png,249,7024,1,mitosis,6194,2186,False,249.tiff,50.0,50.0
249_007025_hard_negative.png,249,7025,0,hard_negative,6194,2052,False,249.tiff,50.0,50.0
249_007026_hard_negative.png,249,7026,0,hard_negative,6116,2103,False,249.tiff,50.0,50.0
249_007027_hard_negative.png,249,7027,0,hard_negative,5838,2240,False,249.tiff,50.0,50.0
249_007028_hard_negative.png,249,7028,0,hard_negative,314,3157,False,249.tiff,50.0,50.0
249_007029_mitosis.png,249,7029,1,mitosis,39,2983,True,249.tiff,50.0,50.0
249_007030_mitosis.png,249,7030,1,mitosis,84,2987,True,249.tiff,50.0,50.0
249_007031_hard_negative.png,249,7031,0,hard_negative,276,3579,False,249.tiff,50.0,50.0
249_007032_mitosis.png,249,7032,1,mitosis,1077,3590,False,249.tiff,50.0,50.0
249_007033_hard_negative.png,249,7033,0,hard_negative,941,3235,False,249.tiff,50.0,50.0
249_007034_hard_negative.png,249,7034,0,hard_negative,1005,3294,False,249.tiff,50.0,50.0
249_007035_mitosis.png,249,7035,1,mitosis,724,2760,False,249.tiff,50.0,50.0
249_007036_hard_negative.png,249,7036,0,hard_negative,1543,3000,False,249.tiff,50.0,50.0
249_007037_hard_negative.png,249,7037,0,hard_negative,1624,2942,False,249.tiff,50.0,50.0
249_007038_hard_negative.png,249,7038,0,hard_negative,1754,2946,False,249.tiff,50.0,50.0
249_007039_mitosis.png,249,7039,1,mitosis,1720,3547,False,249.tiff,50.0,50.0
249_007040_mitosis.png,249,7040,1,mitosis,2819,3032,False,249.tiff,50.0,50.0
249_007041_mitosis.png,249,7041,1,mitosis,2861,3146,False,249.tiff,50.0,50.0
249_007042_hard_negative.png,249,7042,0,hard_negative,2829,2910,False,249.tiff,50.0,50.0
249_007043_mitosis.png,249,7043,1,mitosis,2667,2994,False,249.tiff,50.0,50.0
249_007044_hard_negative.png,249,7044,0,hard_negative,2665,3362,False,249.tiff,50.0,50.0
249_007045_hard_negative.png,249,7045,0,hard_negative,2688,3497,False,249.tiff,50.0,50.0
249_007046_hard_negative.png,249,7046,0,hard_negative,2473,3007,False,249.tiff,50.0,50.0
249_007047_mitosis.png,249,7047,1,mitosis,3635,2973,False,249.tiff,50.0,50.0
249_007048_mitosis.png,249,7048,1,mitosis,3097,3272,False,249.tiff,50.0,50.0
249_007049_mitosis.png,249,7049,1,mitosis,3321,3396,False,249.tiff,50.0,50.0
249_007050_mitosis.png,249,7050,1,mitosis,4123,3155,False,249.tiff,50.0,50.0
249_007051_hard_negative.png,249,7051,0,hard_negative,3729,3169,False,249.tiff,50.0,50.0
249_007052_hard_negative.png,249,7052,0,hard_negative,3870,3345,False,249.tiff,50.0,50.0
249_007053_hard_negative.png,249,7053,0,hard_negative,4011,3247,False,249.tiff,50.0,50.0
249_007054_mitosis.png,249,7054,1,mitosis,3347,2904,False,249.tiff,50.0,50.0
249_007055_hard_negative.png,249,7055,0,hard_negative,3600,2869,False,249.tiff,50.0,50.0
249_007056_mitosis.png,249,7056,1,mitosis,4883,2975,False,249.tiff,50.0,50.0
249_007057_mitosis.png,249,7057,1,mitosis,4573,3289,False,249.tiff,50.0,50.0
249_007058_mitosis.png,249,7058,1,mitosis,4888,3593,False,249.tiff,50.0,50.0
249_007059_mitosis.png,249,7059,1,mitosis,4923,3579,False,249.tiff,50.0,50.0
249_007060_mitosis.png,249,7060,1,mitosis,4967,3558,False,249.tiff,50.0,50.0
249_007061_mitosis.png,249,7061,1,mitosis,5633,3084,False,249.tiff,50.0,50.0
249_007062_hard_negative.png,249,7062,0,hard_negative,5722,3039,False,249.tiff,50.0,50.0
249_007063_mitosis.png,249,7063,1,mitosis,4577,2814,False,249.tiff,50.0,50.0
249_007064_hard_negative.png,249,7064,0,hard_negative,5121,2870,False,249.tiff,50.0,50.0
249_007065_hard_negative.png,249,7065,0,hard_negative,4964,3395,False,249.tiff,50.0,50.0
249_007066_hard_negative.png,249,7066,0,hard_negative,4816,3399,False,249.tiff,50.0,50.0
249_007067_hard_negative.png,249,7067,0,hard_negative,6422,3174,False,249.tiff,50.0,50.0
249_007068_mitosis.png,249,7068,1,mitosis,740,3920,False,249.tiff,50.0,50.0
249_007069_mitosis.png,249,7069,1,mitosis,722,3668,False,249.tiff,50.0,50.0
249_007070_mitosis.png,249,7070,1,mitosis,888,3859,False,249.tiff,50.0,50.0
249_007071_mitosis.png,249,7071,1,mitosis,1139,3849,False,249.tiff,50.0,50.0
249_007072_hard_negative.png,249,7072,0,hard_negative,1174,4268,False,249.tiff,50.0,50.0
249_007073_mitosis.png,249,7073,1,mitosis,1401,4195,False,249.tiff,50.0,50.0
249_007074_mitosis.png,249,7074,1,mitosis,729,4333,False,249.tiff,50.0,50.0
249_007075_mitosis.png,249,7075,1,mitosis,701,4425,False,249.tiff,50.0,50.0
249_007076_hard_negative.png,249,7076,0,hard_negative,1325,4482,False,249.tiff,50.0,50.0
249_007077_hard_negative.png,249,7077,0,hard_negative,1368,4131,False,249.tiff,50.0,50.0
249_007078_hard_negative.png,249,7078,0,hard_negative,1287,3860,False,249.tiff,50.0,50.0
249_007079_mitosis.png,249,7079,1,mitosis,1969,4218,False,249.tiff,50.0,50.0
249_007080_hard_negative.png,249,7080,0,hard_negative,1889,4220,False,249.tiff,50.0,50.0
249_007081_mitosis.png,249,7081,1,mitosis,1973,4321,False,249.tiff,50.0,50.0
249_007082_hard_negative.png,249,7082,0,hard_negative,2172,4378,False,249.tiff,50.0,50.0
249_007083_hard_negative.png,249,7083,0,hard_negative,2633,4423,False,249.tiff,50.0,50.0
249_007084_hard_negative.png,249,7084,0,hard_negative,2930,4390,False,249.tiff,50.0,50.0
249_007085_mitosis.png,249,7085,1,mitosis,3472,3976,False,249.tiff,50.0,50.0
249_007086_mitosis.png,249,7086,1,mitosis,3694,4356,False,249.tiff,50.0,50.0
249_007087_mitosis.png,249,7087,1,mitosis,3223,4482,False,249.tiff,50.0,50.0
249_007088_hard_negative.png,249,7088,0,hard_negative,4010,3668,False,249.tiff,50.0,50.0
249_007089_hard_negative.png,249,7089,0,hard_negative,4067,4196,False,249.tiff,50.0,50.0
249_007090_mitosis.png,249,7090,1,mitosis,3995,4464,False,249.tiff,50.0,50.0
249_007091_hard_negative.png,249,7091,0,hard_negative,4366,4136,False,249.tiff,50.0,50.0
249_007092_hard_negative.png,249,7092,0,hard_negative,4305,4507,False,249.tiff,50.0,50.0
249_007093_mitosis.png,249,7093,1,mitosis,4185,4525,False,249.tiff,50.0,50.0
249_007094_hard_negative.png,249,7094,0,hard_negative,3491,4521,False,249.tiff,50.0,50.0
249_007095_mitosis.png,249,7095,1,mitosis,4475,4036,False,249.tiff,50.0,50.0
249_007096_mitosis.png,249,7096,1,mitosis,4603,4206,False,249.tiff,50.0,50.0
249_007097_mitosis.png,249,7097,1,mitosis,5317,4132,False,249.tiff,50.0,50.0
249_007098_mitosis.png,249,7098,1,mitosis,5431,4180,False,249.tiff,50.0,50.0
249_007099_hard_negative.png,249,7099,0,hard_negative,5671,4126,False,249.tiff,50.0,50.0
249_007100_mitosis.png,249,7100,1,mitosis,5688,4056,False,249.tiff,50.0,50.0
249_007101_mitosis.png,249,7101,1,mitosis,5774,3993,False,249.tiff,50.0,50.0
249_007102_hard_negative.png,249,7102,0,hard_negative,5588,4406,False,249.tiff,50.0,50.0
249_007103_hard_negative.png,249,7103,0,hard_negative,5739,4369,False,249.tiff,50.0,50.0
249_007104_hard_negative.png,249,7104,0,hard_negative,5567,3691,False,249.tiff,50.0,50.0
249_007105_hard_negative.png,249,7105,0,hard_negative,5611,3814,False,249.tiff,50.0,50.0
249_007106_hard_negative.png,249,7106,0,hard_negative,4968,3899,False,249.tiff,50.0,50.0
249_007107_mitosis.png,249,7107,1,mitosis,5107,4119,False,249.tiff,50.0,50.0
249_007108_hard_negative.png,249,7108,0,hard_negative,4877,4389,False,249.tiff,50.0,50.0
249_007109_mitosis.png,249,7109,1,mitosis,4877,3669,False,249.tiff,50.0,50.0
249_007110_mitosis.png,249,7110,1,mitosis,6509,4294,True,249.tiff,50.0,50.0
249_007111_hard_negative.png,249,7111,0,hard_negative,5881,4253,False,249.tiff,50.0,50.0
249_007112_mitosis.png,249,7112,1,mitosis,982,4787,False,249.tiff,50.0,50.0
249_007113_mitosis.png,249,7113,1,mitosis,1090,4842,True,249.tiff,50.0,50.0
249_007114_mitosis.png,249,7114,1,mitosis,1171,4646,False,249.tiff,50.0,50.0
249_007115_mitosis.png,249,7115,1,mitosis,1563,4746,False,249.tiff,50.0,50.0
249_007116_mitosis.png,249,7116,1,mitosis,2335,4621,False,249.tiff,50.0,50.0
